Accession,ExhibitType,URL,Method,Success,SubsidiaryCount,MaxNestingLevel,HasNested,ErrorMessage
000107008125000012,EX-21,"https://www.sec.gov/Archives/edgar/data/1070081/000107008125000012/tmb-20241231xex21d1.htm",Heuristic,true,5,0,false,
000107023525000068,EX-21,"https://www.sec.gov/Archives/edgar/data/1070235/000107023525000068/exhibit21-bbsubsidiariesfe.htm",Heuristic,true,28,0,false,
000117184325001868,EX-21,"https://www.sec.gov/Archives/edgar/data/1070296/000117184325001868/ex/792787.htm",Heuristic,true,7,0,false,
000107042325000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1070423/000107042325000006/paa202410-kexhibit211.htm",Heuristic,true,42,1,true,
000095017025029253,EX-21,"https://www.sec.gov/Archives/edgar/data/1070494/000095017025029253/acad-ex21/1.htm",Heuristic,true,11,0,false,
000114036125034176,EX-21,"https://www.sec.gov/Archives/edgar/data/1070524/000114036125034176/ef20050516/ex-21.htm",Heuristic,true,3,0,false,
000107075025000071,EX-21,"https://www.sec.gov/Archives/edgar/data/1070750/000107075025000071/hst-20241231xexx211.htm",Heuristic,true,43,0,false,
000107123625000026,EX-21,"https://www.sec.gov/Archives/edgar/data/1071236/000107123625000026/rrbiexhibit211202410-k.htm",Heuristic,true,1,0,false,
000107125525000010,EX-21,"https://www.sec.gov/Archives/edgar/data/1071255/000107125525000010/a12312410kex-211.htm",Heuristic,true,40,0,false,
000141057825000598,EX-21,"https://www.sec.gov/Archives/edgar/data/1072379/000141057825000598/nwbo-20241231xex21d1.htm",Heuristic,true,5,0,false,
000143774925008039,EX-21,"https://www.sec.gov/Archives/edgar/data/1072627/000143774925008039/ex/728068.htm",Heuristic,true,31,0,false,
000010726325000031,EX-21,"https://www.sec.gov/Archives/edgar/data/107263/000010726325000031/wmb/20241231x10kxex21.htm",Heuristic,true,39,0,false,
000107541525000012,EX-21,"https://www.sec.gov/Archives/edgar/data/1075415/000107541525000012/dhc/123124xexhibitx211.htm",Heuristic,true,7,0,false,
000107553125000010,EX-21,"https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/bkng12312410kex21.htm",Heuristic,true,12,0,false,
000165495425002287,EX-21,"https://www.sec.gov/Archives/edgar/data/1075736/000165495425002287/cxdo/ex211.htm",Heuristic,true,8,0,false,
000010768725000034,EX-21,"https://www.sec.gov/Archives/edgar/data/107687/000010768725000034/exh21202510-k.htm",Heuristic,true,13,0,false,
000095017025026131,EX-21,"https://www.sec.gov/Archives/edgar/data/1076930/000095017025026131/novt-ex21/1.htm",Heuristic,true,31,0,false,
000107742825000036,EX-21,"https://www.sec.gov/Archives/edgar/data/1077428/000107742825000036/ex21-subsidiariesoftheregi.htm",Heuristic,true,6,0,false,
000162828025025982,EX-21,"https://www.sec.gov/Archives/edgar/data/1078075/000162828025025982/ntct-ex21/2025331.htm",Heuristic,true,39,0,false,
000095017025109742,EX-21,"https://www.sec.gov/Archives/edgar/data/1078271/000095017025109742/extr-ex21/1.htm",Heuristic,true,42,0,false,
000035254125000014,EX-21,"https://www.sec.gov/Archives/edgar/data/107832/000035254125000014/lnt1231202410-kex211.htm",Heuristic,true,3,0,false,
000001079525000099,EX-21,"https://www.sec.gov/Archives/edgar/data/10795/000001079525000099/a09-30x2025ex21.htm",Heuristic,true,36,0,false,
000095017025027864,EX-21,"https://www.sec.gov/Archives/edgar/data/1080014/000095017025027864/inva-ex21/1.htm",Heuristic,true,20,0,false,
000143774925010185,EX-21,"https://www.sec.gov/Archives/edgar/data/1080657/000143774925010185/ex/754897.htm",Heuristic,true,28,0,false,
000164117225000274,EX-21,"https://www.sec.gov/Archives/edgar/data/1081745/000164117225000274/ex21-1.htm",Heuristic,true,2,0,false,
000121465925005928,EX-21,"https://www.sec.gov/Archives/edgar/data/1081834/000121465925005928/ex21/1.htm",Heuristic,true,5,0,false,
000119312525296204,EX-21,"https://www.sec.gov/Archives/edgar/data/108312/000119312525296204/wwd-ex21/1.htm",Heuristic,true,29,0,false,
000095017025039122,EX-21,"https://www.sec.gov/Archives/edgar/data/1083446/000095017025039122/asth-ex21/1.htm",Heuristic,true,14,0,false,
000010838525000041,EX-21,"https://www.sec.gov/Archives/edgar/data/108385/000010838525000041/exhibit21q4fy25.htm",Heuristic,true,25,0,false,
000108404825000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1084048/000108404825000007/zd20241231ex-211.htm",Heuristic,true,42,0,false,
000108476525000115,EX-21,"https://www.sec.gov/Archives/edgar/data/1084765/000108476525000115/exhibit211-listofsubsidiar.htm",Heuristic,true,28,1,true,
000108496125000011,EX-21,"https://www.sec.gov/Archives/edgar/data/1084961/000108496125000011/ecpg-20241231ex21.htm",Heuristic,true,34,0,false,
000101376225004096,EX-21,"https://www.sec.gov/Archives/edgar/data/1086303/000101376225004096/ea023556801ex21-1/hongchang.htm",Heuristic,true,8,0,false,
000143774925009368,EX-21,"https://www.sec.gov/Archives/edgar/data/1088034/000143774925009368/ex/727025.htm",Heuristic,true,3,0,false,
000143774925028050,EX-21,"https://www.sec.gov/Archives/edgar/data/1088413/000143774925028050/ex/843520.htm",Heuristic,true,2,0,false,
000143774925010652,EX-21,"https://www.sec.gov/Archives/edgar/data/1089815/000143774925010652/ex/792947.htm",Heuristic,true,4,0,false,
000108981925000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1089819/000108981925000003/cnl-20241231x10kxex21.htm",Heuristic,true,5,0,false,
000095017025036287,EX-21,"https://www.sec.gov/Archives/edgar/data/1089872/000095017025036287/gaia-ex21/1.htm",Heuristic,true,5,0,false,
000162828025013989,EX-21,"https://www.sec.gov/Archives/edgar/data/1089907/000162828025013989/q424exhbit211subsidiaries.htm",Heuristic,true,6,0,false,
000109166725000034,EX-21,"https://www.sec.gov/Archives/edgar/data/1091667/000109166725000034/chtr123124exh-211.htm",Heuristic,true,37,0,false,
000010917725000043,EX-21,"https://www.sec.gov/Archives/edgar/data/109177/000010917725000043/fromex211listofsubsidiaries.htm",Heuristic,true,52,0,false,
000010919825000010,EX-21,"https://www.sec.gov/Archives/edgar/data/109198/000010919825000010/tjx-20250201exhibit21.htm",Heuristic,true,39,0,false,
000109269925000011,EX-21,"https://www.sec.gov/Archives/edgar/data/1092699/000109269925000011/a2024/xex211-subsidiarylist.htm",Heuristic,true,28,2,true,
000095017025088157,EX-21,"https://www.sec.gov/Archives/edgar/data/1092796/000095017025088157/swbi-ex21/1.htm",Heuristic,true,2,0,false,
000109355725000036,EX-21,"https://www.sec.gov/Archives/edgar/data/1093557/000109355725000036/dxcm12312024-exhibit211.htm",Heuristic,true,3,0,false,
000010938025000040,EX-21,"https://www.sec.gov/Archives/edgar/data/109380/000010938025000040/exh21listofsubs20241231.htm",Heuristic,true,14,0,false,
000109428525000053,EX-21,"https://www.sec.gov/Archives/edgar/data/1094285/000109428525000053/tdy-ex21subsidiariesoftele.htm",Heuristic,true,34,0,false,
000162828025009421,EX-21,"https://www.sec.gov/Archives/edgar/data/1094831/000162828025009421/bgc-20241231xexx211.htm",Heuristic,true,40,0,false,
000109507325000015,EX-21,"https://www.sec.gov/Archives/edgar/data/1095073/000109507325000015/eg-20241231xexx211.htm",Heuristic,true,39,0,false,
000143774925005705,EX-21,"https://www.sec.gov/Archives/edgar/data/1095565/000143774925005705/ex/727656.htm",Heuristic,true,3,0,false,
000010956325000080,EX-21,"https://www.sec.gov/Archives/edgar/data/109563/000010956325000080/ait-2025630x10kexx21.htm",Heuristic,true,32,0,false,
000109565125000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1095651/000109565125000006/safe-20241231xex21d1.htm",Heuristic,true,59,0,false,
000095017025047698,EX-21,"https://www.sec.gov/Archives/edgar/data/1095981/000095017025047698/pstv-ex21.htm",Heuristic,true,1,0,false,
000164117225000850,EX-21,"https://www.sec.gov/Archives/edgar/data/1096275/000164117225000850/ex21-1.htm",Heuristic,true,4,0,false,
000109634325000027,EX-21,"https://www.sec.gov/Archives/edgar/data/1096343/000109634325000027/mkl12312024ex21.htm",Heuristic,true,44,0,false,
000162828025052765,EX-21,"https://www.sec.gov/Archives/edgar/data/1096752/000162828025052765/epc10k93025ex211.htm",Heuristic,true,41,0,false,
000143774925007555,EX-21,"https://www.sec.gov/Archives/edgar/data/1098151/000143774925007555/ex/727268.htm",Heuristic,true,1,0,false,
000106299325016994,EX-21,"https://www.sec.gov/Archives/edgar/data/1099369/000106299325016994/exhibit21-1.htm",Heuristic,true,3,0,false,
000109959025000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1099590/000109959025000007/meli-20241231xexx2101.htm",Heuristic,true,45,0,false,
000109980025000005,EX-21,"https://www.sec.gov/Archives/edgar/data/1099800/000109980025000005/ex-21110xkq42024.htm",Heuristic,true,4,1,true,
000110068225000011,EX-21,"https://www.sec.gov/Archives/edgar/data/1100682/000110068225000011/crl1228202410-kex211.htm",Heuristic,true,35,0,false,
000165495425002948,EX-21,"https://www.sec.gov/Archives/edgar/data/1101026/000165495425002948/zivo/ex211.htm",Heuristic,true,8,0,false,
000110121525000031,EX-21,"https://www.sec.gov/Archives/edgar/data/1101215/000110121525000031/bfh-12312024xexx21.htm",Heuristic,true,13,0,false,
000162828025005126,EX-21,"https://www.sec.gov/Archives/edgar/data/1101239/000162828025005126/eqix-123124xexhibit211.htm",Heuristic,true,41,0,false,
000110130225000015,EX-21,"https://www.sec.gov/Archives/edgar/data/1101302/000110130225000015/entg-12312024xex211.htm",Heuristic,true,43,0,false,
000165495425004291,EX-21,"https://www.sec.gov/Archives/edgar/data/1101433/000165495425004291/qmci/ex21.htm",Heuristic,true,1,0,false,
000121465925004279,EX-21,"https://www.sec.gov/Archives/edgar/data/1104038/000121465925004279/ex21/1.htm",Heuristic,true,1,0,false,
000110450625000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1104506/000110450625000009/insm20241231ex211.htm",Heuristic,true,13,1,true,
000110465725000024,EX-21,"https://www.sec.gov/Archives/edgar/data/1104657/000110465725000024/mtrn-ex21/20241231.htm",Heuristic,true,28,0,false,
000011047125000046,EX-21,"https://www.sec.gov/Archives/edgar/data/110471/000011047125000046/a2024-q4ex21subsidiaries.htm",Heuristic,true,42,1,true,
000095017025098313,EX-21,"https://www.sec.gov/Archives/edgar/data/110621/000095017025098313/rpm-ex21/1.htm",Heuristic,true,52,0,false,
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,true,18,0,false,
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,true,21,2,true,
000110820525000031,EX-21,"https://www.sec.gov/Archives/edgar/data/1108205/000110820525000031/cris-12312024x10kexx21.htm",Heuristic,true,2,0,false,
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,true,40,0,false,
000095017025029782,EX-21,"https://www.sec.gov/Archives/edgar/data/1109242/000095017025029782/hafc-ex21/1.htm",Heuristic,true,2,0,false,
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,true,52,0,false,
000168316825002554,EX-21,"https://www.sec.gov/Archives/edgar/data/1110607/000168316825002554/koil/ex2101.htm",Heuristic,true,1,0,false,
000111061125000004,EX-21,"https://www.sec.gov/Archives/edgar/data/1110611/000111061125000004/ex-211ontfsubsidiaries2024.htm",Heuristic,true,6,0,false,
000111080325000019,EX-21,"https://www.sec.gov/Archives/edgar/data/1110803/000111080325000019/fy2410-kex211subsidiariesq4.htm",Heuristic,true,38,0,false,
000111171125000008,EX-21,"https://www.sec.gov/Archives/edgar/data/1111711/000111171125000008/ni-ex21x20241231.htm",Heuristic,true,32,0,false,
000111192825000023,EX-21,"https://www.sec.gov/Archives/edgar/data/1111928/000111192825000023/ex211q42024.htm",Heuristic,true,1,0,false,
000111316925000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1113169/000111316925000007/a202410k-exhibit21q42024.htm",Heuristic,true,35,0,false,
000143774925012234,EX-21,"https://www.sec.gov/Archives/edgar/data/1113809/000143774925012234/ex/757856.htm",Heuristic,true,8,1,true,
000111448325000034,EX-21,"https://www.sec.gov/Archives/edgar/data/1114483/000111448325000034/itgr-20241231ex211.htm",Heuristic,true,33,0,false,
000168316825006532,EX-21,"https://www.sec.gov/Archives/edgar/data/1114925/000168316825006532/lantronix/ex2101.htm",Heuristic,true,5,1,true,
000111505525000042,EX-21,"https://www.sec.gov/Archives/edgar/data/1115055/000111505525000042/exhibit21112312024.htm",Heuristic,true,30,1,true,
000111613225000019,EX-21,"https://www.sec.gov/Archives/edgar/data/1116132/000111613225000019/exhibit211-fy25.htm",Heuristic,true,43,0,false,
000111646325000010,EX-21,"https://www.sec.gov/Archives/edgar/data/1116463/000111646325000010/orasuretechnologiesinc/201.htm",Heuristic,true,6,0,false,
000095017025024839,EX-21,"https://www.sec.gov/Archives/edgar/data/1116942/000095017025024839/ttmi-ex21/1.htm",Heuristic,true,41,0,false,
000121390025031064,EX-21,"https://www.sec.gov/Archives/edgar/data/1117057/000121390025031064/ea023475501ex21-1/planet.htm",Heuristic,true,10,0,false,
000121390025024539,EX-21,"https://www.sec.gov/Archives/edgar/data/1117171/000121390025024539/ea023411801ex21-1/cbakenergy.htm",Heuristic,true,18,0,false,
000095017025110629,EX-21,"https://www.sec.gov/Archives/edgar/data/1117297/000095017025110629/qnst-ex21/1.htm",Heuristic,true,16,0,false,
000111800425000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1118004/000111800425000007/a4q24exhibit211.htm",Heuristic,true,11,0,false,
000143774925006301,EX-21,"https://www.sec.gov/Archives/edgar/data/1120370/000143774925006301/ex/726540.htm",Heuristic,true,3,1,true,
000155837025001813,EX-21,"https://www.sec.gov/Archives/edgar/data/1120914/000155837025001813/pdfs-20241231xex21d01.htm",Heuristic,true,16,0,false,
000112148425000024,EX-21,"https://www.sec.gov/Archives/edgar/data/1121484/000112148425000024/ois/20241231xex211.htm",Heuristic,true,19,0,false,
000095017025022760,EX-21,"https://www.sec.gov/Archives/edgar/data/1121788/000095017025022760/grmn-ex21/1.htm",Heuristic,true,48,0,false,
000112297625000008,EX-21,"https://www.sec.gov/Archives/edgar/data/1122976/000112297625000008/avnt-ex211/20241231.htm",Heuristic,true,42,0,false,
000112336025000011,EX-21,"https://www.sec.gov/Archives/edgar/data/1123360/000112336025000011/ex211listofsubsidiaries123.htm",Heuristic,true,24,0,false,
000117184325001472,EX-21,"https://www.sec.gov/Archives/edgar/data/1123494/000117184325001472/ex/785422.htm",Heuristic,true,10,1,true,
000095017025040279,EX-21,"https://www.sec.gov/Archives/edgar/data/1124105/000095017025040279/gyre-ex21/1.htm",Heuristic,true,9,0,false,
000112414025000020,EX-21,"https://www.sec.gov/Archives/edgar/data/1124140/000112414025000020/exas-20241231xexx21.htm",Heuristic,true,3,0,false,
000112479625000021,EX-21,"https://www.sec.gov/Archives/edgar/data/1124796/000112479625000021/exhibit211-q4202410xk.htm",Heuristic,true,7,1,true,
000095017025041181,EX-21,"https://www.sec.gov/Archives/edgar/data/1124804/000095017025041181/mdrx-ex21/1.htm",Heuristic,true,27,0,false,
000112494125000021,EX-21,"https://www.sec.gov/Archives/edgar/data/1124941/000112494125000021/ex212024.htm",Heuristic,true,2,0,false,
000081509725000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1125259/000081509725000007/exhibit21202410-k.htm",Heuristic,true,38,0,false,
000112537625000021,EX-21,"https://www.sec.gov/Archives/edgar/data/1125376/000112537625000021/ensg123124ex211.htm",Heuristic,true,42,0,false,
000162828025013157,EX-21,"https://www.sec.gov/Archives/edgar/data/1127371/000162828025013157/exhibit212024.htm",Heuristic,true,2,0,false,
000112753725000012,EX-21,"https://www.sec.gov/Archives/edgar/data/1127537/000112753725000012/exhibit21/1listofsubsidiar.htm",Heuristic,true,8,0,false,
000143774925012074,EX-21,"https://www.sec.gov/Archives/edgar/data/1128281/000143774925012074/ex/798737.htm",Heuristic,true,1,0,false,
000095017025022243,EX-21,"https://www.sec.gov/Archives/edgar/data/1128928/000095017025022243/flo-ex21/1.htm",Heuristic,true,49,0,false,
000155837025001921,EX-21,"https://www.sec.gov/Archives/edgar/data/1129155/000155837025001921/mpx-20241231xex21.htm",Heuristic,true,5,0,false,
000155837025002056,EX-21,"https://www.sec.gov/Archives/edgar/data/1130144/000155837025002056/bsrr-20241231xex21.htm",Heuristic,true,4,0,false,
000095017025018647,EX-21,"https://www.sec.gov/Archives/edgar/data/1130464/000095017025018647/bkh-ex21.htm",Heuristic,true,32,0,false,
000155837025004165,EX-21,"https://www.sec.gov/Archives/edgar/data/1130598/000155837025004165/tmb-20241231xex21d1.htm",Heuristic,true,4,0,false,
000143774925007223,EX-21,"https://www.sec.gov/Archives/edgar/data/1132651/000143774925007223/ex/684102.htm",Heuristic,true,6,0,false,
000113331125000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1133311/000113331125000007/tzoo-20241231xex211.htm",Heuristic,true,9,0,false,
000114036125011169,EX-21,"https://www.sec.gov/Archives/edgar/data/1133416/000114036125011169/ef20039001/ex21-1.htm",Heuristic,true,2,0,false,
000113342125000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1133421/000113342125000006/noc-12312024xex21.htm",Heuristic,true,2,0,false,
000155837025003707,EX-21,"https://www.sec.gov/Archives/edgar/data/1133869/000155837025003707/capr-20241231xex21d1.htm",Heuristic,true,1,0,false,
000143774925018798,EX-21,"https://www.sec.gov/Archives/edgar/data/1134765/000143774925018798/ex/821618.htm",Heuristic,true,1,0,false,
000162828025017681,EX-21,"https://www.sec.gov/Archives/edgar/data/1136174/000162828025017681/exhibit211-subsidiaries123.htm",Heuristic,true,2,0,false,
000113689325000014,EX-21,"https://www.sec.gov/Archives/edgar/data/1136893/000113689325000014/exhibit211listofsubsidiari.htm",Heuristic,true,40,0,false,
000113709125000005,EX-21,"https://www.sec.gov/Archives/edgar/data/1137091/000113709125000005/exhibit211-psiandconsolida.htm",Heuristic,true,4,0,false,
000113777425000044,EX-21,"https://www.sec.gov/Archives/edgar/data/1137774/000113777425000044/pru-20241231x10kxexh211.htm",Heuristic,true,44,0,false,
